"year","state_name","class_desc","topic_desc","question_text","response_text","strat_value","strat_group","sample_size","prevalence","conf_low","conf_high","value_type"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",4340,67.72,66.09,69.35,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",1852,32.28,30.65,33.91,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",54,57.3,42.13,72.47,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",43,42.7,27.53,57.87,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",347,65.43,60.43,70.43,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",192,34.57,29.57,39.57,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",61,49.36,37.25,61.47,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",57,50.64,38.53,62.75,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",3799,69.25,67.53,70.97,"Crude Prevalence"
2023,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1511,30.75,29.03,32.47,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",111,22.34,17.64,27.04,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",306,77.66,72.96,82.36,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",320,44.86,39.96,49.76,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",368,50.46,46.01,54.91,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",411,49.54,45.09,53.99,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",389,51.42,46.77,56.07,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",365,48.58,43.93,53.23,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",463,65.18,60.53,69.83,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",300,34.82,30.17,39.47,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",1137,83.83,80.91,86.75,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",248,16.17,13.25,19.09,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1375,60.55,58,63.1,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",889,39.45,36.9,42,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",686,70.88,67.35,74.41,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",309,29.12,25.59,32.65,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",271,67.12,61.06,73.18,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",135,32.88,26.82,38.94,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",687,63.93,60.11,67.75,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",419,36.07,32.25,39.89,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",1487,63.5,60.93,66.07,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",926,36.5,33.93,39.07,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",1539,66.4,63.83,68.97,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",829,33.6,31.03,36.17,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",633,61.33,57.55,65.11,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",381,38.67,34.89,42.45,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",203,64.54,57.95,71.13,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",144,35.46,28.87,42.05,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",255,57.74,52.02,63.46,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",180,42.26,36.54,47.98,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",237,61.84,55,68.68,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",169,38.16,31.32,45,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",392,66.18,61.22,71.14,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",216,33.82,28.86,38.78,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",767,67.1,63.43,70.77,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",402,32.9,29.23,36.57,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",176,60.07,51.9,68.24,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",123,39.93,31.76,48.1,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",3026,64.91,63.11,66.71,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",1755,35.09,33.29,36.89,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Asian, non-Hispanic","Race/Ethnicity",183,81.84,75.96,87.72,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Asian, non-Hispanic","Race/Ethnicity",54,18.16,12.28,24.04,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",258,43.9,38.33,49.47,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",331,56.1,50.53,61.67,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",526,62.74,58.58,66.9,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",364,37.26,33.1,41.42,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",39,60.15,47.16,73.14,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",42,39.85,26.86,52.84,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",1988,69.38,67.15,71.61,"Crude Prevalence"
2023,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",932,30.62,28.39,32.85,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",2942,83.91,82.46,85.36,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",573,16.09,14.64,17.54,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",2434,66.61,64.75,68.47,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",6431,67.08,65.86,68.3,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",433,75.17,70.96,79.38,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",141,24.83,20.62,29.04,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",531,56.7,53.03,60.37,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",427,43.3,39.63,46.97,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",582,51.56,48.21,54.91,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",603,48.44,45.09,51.79,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",801,57.6,54.56,60.64,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",637,42.4,39.36,45.44,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1142,68.81,66.24,71.38,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",575,31.19,28.62,33.76,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",1130,33.39,31.53,35.25,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",2083,70.25,68.11,72.39,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",777,29.75,27.61,31.89,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",359,68.46,63.76,73.16,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",181,31.54,26.84,36.24,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1533,63.49,61.14,65.84,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",854,36.51,34.16,38.86,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",3476,66.04,64.32,67.76,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",1571,33.96,32.24,35.68,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",2955,68.17,66.45,69.89,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",1385,31.83,30.11,33.55,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",1069,65.73,62.89,68.57,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",518,34.27,31.43,37.11,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",523,65.29,61.08,69.5,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",273,34.71,30.5,38.92,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",257,65.9,60.27,71.53,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",135,34.1,28.47,39.73,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",673,64.94,60.96,68.92,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",322,35.06,31.08,39.04,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",732,64.19,60.47,67.91,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",341,35.81,32.09,39.53,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",1633,67.96,65.53,70.39,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",763,32.04,29.61,34.47,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",212,50.76,44.66,56.86,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",197,49.24,43.14,55.34,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",2956,32.92,31.7,34.14,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",35,67.92,53.12,82.72,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",19,32.08,17.28,46.88,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Asian, non-Hispanic","Race/Ethnicity",83,69.31,59.18,79.44,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Asian, non-Hispanic","Race/Ethnicity",31,30.69,20.56,40.82,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",402,49.13,44.47,53.79,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",452,50.87,46.21,55.53,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",360,61.13,56.25,66.01,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",255,38.87,33.99,43.75,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",81,52.63,42.24,63.02,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",74,47.37,36.98,57.76,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",58,68.85,56.33,81.37,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",24,31.15,18.63,43.67,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",5407,70.09,68.78,71.4,"Crude Prevalence"
2023,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",2100,29.91,28.6,31.22,"Crude Prevalence"
2023,"Louisiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",340,21.48,18.85,24.11,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",526,74.51,70.45,78.57,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",173,25.49,21.43,29.55,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",630,66.37,62.67,70.07,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",362,33.63,29.93,37.33,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",641,59.64,55.94,63.34,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",481,40.36,36.66,44.06,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",690,63.45,59.96,66.94,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",452,36.55,33.06,40.04,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1000,73.78,70.82,76.74,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",377,26.22,23.26,29.18,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",2498,87.86,86.39,89.33,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",356,12.14,10.67,13.61,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1930,70.2,68.02,72.38,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",768,29.8,27.62,31.98,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",1928,75.93,73.72,78.14,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",586,24.07,21.86,26.28,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",394,69.93,64.6,75.26,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",182,30.07,24.74,35.4,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1712,72.09,69.72,74.46,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",659,27.91,25.54,30.28,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",3122,70.88,69.04,72.72,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",1166,29.12,27.28,30.96,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",2863,74.44,72.68,76.2,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",1035,25.56,23.8,27.32,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",998,69.53,66.49,72.57,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",415,30.47,27.43,33.51,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",412,68.58,63.64,73.52,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",186,31.42,26.48,36.36,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",245,65.25,59.41,71.09,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",125,34.75,28.91,40.59,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",532,69.84,65.33,74.35,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",216,30.16,25.65,34.67,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",984,74.55,71.24,77.86,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",326,25.45,22.14,28.76,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",1829,75.39,73.1,77.68,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",592,24.61,22.32,26.9,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",232,59.71,53.03,66.39,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",154,40.29,33.61,46.97,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",5985,72.62,71.35,73.89,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",2201,27.38,26.11,28.65,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Asian, non-Hispanic","Race/Ethnicity",63,82.6,69.84,95.36,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",182,55.17,46.41,63.93,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",160,44.83,36.07,53.59,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",580,67.11,62.33,71.89,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",335,32.89,28.11,37.67,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",61,52.5,41.29,63.71,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",60,47.5,36.29,58.71,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",5054,74.42,73.11,75.73,"Crude Prevalence"
2023,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1605,25.58,24.27,26.89,"Crude Prevalence"
2023,"Maryland","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",4853,75.94,74.14,77.74,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",455,14.47,12.84,16.1,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1062,69.04,65.81,72.27,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",467,30.96,27.73,34.19,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",2750,85.53,83.9,87.16,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",508,76.75,72.83,80.67,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",148,23.25,19.33,27.17,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",570,60.77,56.89,64.65,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",354,39.23,35.35,43.11,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",659,50.85,47.28,54.42,"Crude Prevalence"
2023,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",592,49.15,45.58,52.72,"Crude Prevalence"
