"year","state_name","class_desc","topic_desc","question_text","response_text","strat_value","strat_group","sample_size","prevalence","conf_low","conf_high","value_type"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",260,69.1,61.9,76.4,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",282,21.1,18.2,23.9,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",1218,78.9,76.1,81.8,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",414,33.2,29.8,36.7,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1191,66.8,63.3,70.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",399,30.2,26.8,33.7,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1174,69.8,66.3,73.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",138,36.3,29.9,42.7,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",374,63.7,57.4,70.1,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",222,30.1,25.4,34.7,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",654,70,65.3,74.6,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",138,32,25.8,38.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",455,68,61.8,74.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",169,29.2,24,34.4,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",592,70.8,65.7,76,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000+","Household Income",425,27.2,24.1,30.3,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000+","Household Income",1354,72.8,69.8,75.9,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1026,28.5,26.5,30.6,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",3509,71.5,69.4,73.5,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",81,29.5,21.9,37.1,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",168,70.5,62.9,78.1,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",23,37.5,23.2,51.7,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",65,62.5,48.3,76.8,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",27,36.1,19.8,52.4,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",36,63.9,47.6,80.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",463,25.9,23,28.8,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",1597,74.1,71.2,77,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",716,31.6,29.1,34.2,"Crude Prevalence"
2014,"Idaho","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",2253,68.4,65.8,70.9,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",73,22.8,17.4,28.1,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",247,77.2,71.9,82.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",208,45.6,40.1,51,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",254,54.5,49,59.9,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",249,43.9,39,48.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",316,56.1,51.2,61,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",277,32.8,28.9,36.7,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",558,67.2,63.3,71.1,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",183,18.8,15.7,22,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",788,81.2,78,84.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",152,10.2,8.2,12.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",1389,89.8,87.7,91.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",1142,29,27.3,30.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",3552,71,69.2,72.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",71,30.1,23.4,36.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",219,69.9,63.2,76.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",227,25.4,22,28.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",976,74.6,71.2,78,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",313,30.1,26.8,33.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",910,70,66.7,73.2,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",531,31,28.3,33.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1441,69,66.4,71.7,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",134,37.3,31,43.7,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",273,62.7,56.3,69,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",191,37.7,32.5,43,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",458,62.3,57.1,67.5,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",111,29.9,24,35.8,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",340,70.1,64.2,76,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",106,21.5,17.1,26,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",498,78.5,74,83,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000+","Household Income",560,26.3,24,28.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000+","Household Income",1795,73.7,71.4,76,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",708,22.5,20.7,24.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",2900,77.5,75.7,79.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",239,58.4,52.8,64,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",227,41.6,36,47.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",127,34.2,28.5,40,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",248,65.8,60,71.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",26,16.3,9.3,23.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",132,83.7,76.7,90.7,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",33,58.1,41.9,74.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",27,41.9,25.7,58.1,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",492,29.1,26.4,31.7,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",1534,70.9,68.3,73.6,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",650,28.9,26.6,31.3,"Crude Prevalence"
2014,"Illinois","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",2018,71.1,68.7,73.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",137,27.8,23.5,32.1,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",388,72.2,67.9,76.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",369,49,45,53,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",414,51,47,55,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",512,43.4,39.9,46.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",660,56.6,53.2,60.1,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",589,33.8,31.2,36.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",1150,66.2,63.5,68.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",521,21.5,19.5,23.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1934,78.5,76.5,80.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",324,9.7,8.4,11,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",3414,90.3,89.1,91.6,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",2452,30.4,29.2,31.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",7960,69.6,68.4,70.9,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",216,32.6,28.3,36.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",681,67.5,63.2,71.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",661,26.2,24.1,28.3,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",2874,73.8,71.8,75.9,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",738,34.7,32.3,37.1,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1944,65.3,62.9,67.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",833,29.7,27.6,31.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",2438,70.3,68.3,72.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",345,43.5,39.3,47.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",690,56.5,52.2,60.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",400,34.8,31.3,38.2,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",1286,65.2,61.8,68.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",223,29.7,25.6,33.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",872,70.3,66.2,74.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",314,29.1,25.7,32.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",1096,70.9,67.6,74.3,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000+","Household Income",935,27.6,25.7,29.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000+","Household Income",2863,72.4,70.6,74.3,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1917,27,25.7,28.3,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",7187,73,71.7,74.3,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",296,57.6,52.4,62.9,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",268,42.4,37.1,47.6,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",108,37.4,31,43.8,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",171,62.6,56.3,69,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",45,19,11.9,26.2,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",156,81,73.9,88.1,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",44,43.5,31.6,55.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",79,56.5,44.6,68.4,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",962,27.9,26,29.7,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",3239,72.1,70.3,74,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",1490,32.8,31.1,34.5,"Crude Prevalence"
2014,"Indiana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",4721,67.2,65.5,68.9,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",288,77.3,72.5,82.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",247,40.1,35.7,44.5,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",79,22.7,17.9,27.5,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",374,59.9,55.5,64.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",325,40.2,36.3,44.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",513,59.8,56,63.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",316,27.7,24.7,30.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",920,72.3,69.3,75.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",266,16.5,14.3,18.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1416,83.5,81.3,85.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",174,7.4,6.1,8.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",2465,92.6,91.3,93.9,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",1407,24.7,23.4,26.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",5976,75.3,73.9,76.6,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",92,27.3,21.3,33.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",324,72.7,66.7,78.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",355,21.4,19.1,23.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",2145,78.6,76.3,80.9,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",454,26.4,24,28.9,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1658,73.6,71.2,76,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",506,25.8,23.6,28.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1842,74.2,71.9,76.4,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",135,32.3,26.6,38.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",369,67.7,62,73.4,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",194,29.6,25.1,34.1,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",775,70.4,65.9,74.9,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",138,23.3,19.2,27.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",669,76.8,72.7,80.8,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",179,21.6,18.3,25,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",918,78.4,75.1,81.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000+","Household Income",631,24.1,22.2,26,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000+","Household Income",2419,75.9,74,77.8,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1218,22.9,21.5,24.2,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",5665,77.1,75.8,78.5,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",53,52.8,40.4,65.2,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",51,47.2,34.8,59.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",70,36.2,27.6,44.7,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",128,63.9,55.3,72.4,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",29,32.4,20.5,44.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",62,67.6,55.7,79.5,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",19,39.5,21.8,57.2,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",35,60.5,42.8,78.2,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",586,23.3,21.4,25.3,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",2467,76.7,74.7,78.6,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",821,26.1,24.2,28,"Crude Prevalence"
2014,"Iowa","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",3509,73.9,72,75.8,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",184,21.1,18,24.1,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",603,79,75.9,82,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",514,40.1,37.1,43,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",790,59.9,57,62.9,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",643,44.5,41.6,47.4,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",837,55.6,52.7,58.5,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",633,29.9,27.7,32.2,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",1431,70.1,67.9,72.3,"Crude Prevalence"
2014,"Kansas","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",490,17.9,16.2,19.5,"Crude Prevalence"
